Unnamed: 0,Life Status,Airbag Available,Seatbelt in Use,Gender,Age of Occ,Accident Year,Vehicle Year,Airbag Deploy,Occ Role
14150.0,alive,airbag,belted,f,44,2000,1994.0,nodeploy,driver
14151.0,alive,airbag,belted,f,35,2000,1997.0,deploy,driver
14152.0,alive,airbag,belted,m,16,2000,1992.0,deploy,driver
14153.0,alive,airbag,belted,f,49,2000,1997.0,deploy,driver
14154.0,alive,airbag,belted,m,57,2000,1998.0,deploy,driver
14155.0,alive,none,none,m,24,2000,1984.0,unavail,driver
14156.0,alive,none,belted,f,35,2000,1990.0,unavail,driver
14157.0,alive,none,belted,m,55,2000,1988.0,unavail,driver
14158.0,alive,airbag,belted,f,32,2000,2000.0,nodeploy,driver
14159.0,alive,none,none,m,18,2000,1988.0,unavail,driver
14160.0,alive,none,none,m,17,2000,1988.0,unavail,pass
14161.0,alive,none,none,m,16,2000,1988.0,unavail,driver
14162.0,alive,none,none,m,16,2000,1988.0,unavail,pass
14163.0,alive,airbag,none,f,69,2000,1996.0,deploy,driver
14164.0,alive,airbag,none,f,32,2000,1999.0,nodeploy,driver
14165.0,alive,none,belted,f,23,2000,1988.0,unavail,driver
14166.0,alive,none,belted,m,29,2000,1988.0,unavail,pass
14167.0,alive,airbag,belted,m,32,2000,1999.0,deploy,driver
14168.0,alive,airbag,belted,f,66,2000,1993.0,nodeploy,driver
14169.0,alive,airbag,belted,f,20,2000,1995.0,nodeploy,driver
14170.0,alive,airbag,belted,f,16,2000,1996.0,deploy,driver
14171.0,alive,none,belted,f,26,2000,1993.0,unavail,driver
14172.0,alive,airbag,belted,f,55,2000,1998.0,nodeploy,driver
14173.0,alive,airbag,belted,m,46,2000,1997.0,deploy,driver
14174.0,alive,none,belted,m,48,2000,1990.0,unavail,driver
14175.0,alive,none,none,m,21,2000,1986.0,unavail,driver
14176.0,alive,airbag,belted,f,23,2000,1995.0,deploy,driver
14177.0,alive,airbag,belted,m,25,2000,1995.0,deploy,pass
14178.0,alive,airbag,belted,m,40,2000,1997.0,deploy,driver
14179.0,alive,airbag,belted,f,59,2000,1998.0,deploy,driver
14180.0,alive,none,none,m,30,2000,1988.0,unavail,driver
14181.0,alive,none,belted,m,36,2000,1989.0,unavail,driver
14182.0,alive,none,belted,f,51,2000,1989.0,unavail,driver
14183.0,alive,airbag,belted,m,48,2000,1994.0,nodeploy,driver
14184.0,alive,none,none,m,56,2000,1989.0,unavail,driver
14185.0,alive,airbag,none,m,24,2000,1999.0,deploy,driver
14186.0,alive,airbag,none,m,24,2000,1999.0,deploy,pass
14187.0,alive,airbag,belted,f,17,2000,1992.0,nodeploy,driver
14188.0,dead,none,belted,f,23,2000,1992.0,unavail,driver
14189.0,alive,none,none,m,32,2000,1982.0,unavail,driver
14190.0,alive,none,none,m,25,2000,1975.0,unavail,driver
14191.0,alive,none,belted,m,40,2000,1975.0,unavail,pass
14192.0,alive,airbag,belted,m,24,2000,1999.0,deploy,driver
14193.0,alive,airbag,belted,m,18,2000,1998.0,deploy,driver
14194.0,alive,airbag,belted,m,25,2000,1996.0,deploy,driver
14195.0,alive,none,belted,f,47,2000,1991.0,unavail,driver
14196.0,alive,none,belted,f,51,2000,1991.0,unavail,pass
14197.0,alive,airbag,belted,f,22,2000,1998.0,nodeploy,driver
14198.0,alive,airbag,belted,m,25,2000,1996.0,deploy,driver
14199.0,alive,airbag,belted,f,68,2000,1996.0,deploy,pass
14200.0,alive,none,belted,f,26,2000,1988.0,unavail,driver
14201.0,alive,none,belted,f,35,2000,1994.0,unavail,driver
14202.0,alive,none,belted,m,16,2000,1989.0,unavail,driver
14203.0,alive,none,belted,m,18,2000,1989.0,unavail,pass
14204.0,alive,airbag,belted,f,47,2000,1998.0,deploy,driver
14205.0,dead,airbag,none,f,69,2000,1998.0,deploy,pass
14206.0,dead,airbag,belted,m,45,2000,2000.0,deploy,driver
14207.0,dead,none,none,m,30,2000,1993.0,unavail,driver
14208.0,alive,none,belted,f,51,2000,1986.0,unavail,driver
14209.0,alive,airbag,belted,f,57,2000,1993.0,deploy,driver
14210.0,alive,none,belted,m,47,2000,1991.0,unavail,driver
14211.0,alive,none,none,f,56,2000,1989.0,unavail,driver
14212.0,alive,none,belted,f,39,2000,1987.0,unavail,driver
14213.0,alive,airbag,none,m,54,2000,1993.0,nodeploy,driver
14214.0,alive,none,belted,m,19,2000,1990.0,unavail,driver
14215.0,alive,none,belted,m,35,2000,1990.0,unavail,pass
14216.0,alive,airbag,belted,m,52,2000,1999.0,deploy,driver
14217.0,alive,airbag,belted,f,40,2000,1999.0,deploy,pass
14218.0,dead,airbag,belted,m,72,2000,1993.0,deploy,driver
14219.0,alive,airbag,belted,f,65,2000,1993.0,deploy,pass
14220.0,alive,airbag,belted,f,39,2000,1999.0,nodeploy,driver
14221.0,alive,airbag,none,m,20,2000,1995.0,deploy,driver
14222.0,alive,airbag,belted,f,35,2000,2000.0,deploy,driver
14223.0,alive,airbag,none,m,39,2000,2000.0,deploy,pass
14224.0,alive,airbag,belted,f,30,2000,1991.0,deploy,driver
14225.0,alive,none,belted,m,30,2000,1990.0,unavail,driver
14226.0,alive,none,belted,m,27,2000,1990.0,unavail,pass
14227.0,alive,airbag,belted,m,37,2000,2000.0,deploy,driver
14228.0,alive,airbag,belted,f,36,2000,1999.0,nodeploy,driver
14229.0,alive,airbag,none,f,20,2000,1997.0,deploy,driver
14230.0,alive,none,belted,f,41,2000,1988.0,unavail,driver
14231.0,alive,none,belted,f,19,2000,1988.0,unavail,driver
14232.0,alive,airbag,belted,f,73,2000,1997.0,nodeploy,driver
14233.0,alive,airbag,belted,f,18,2000,1998.0,deploy,driver
14234.0,alive,airbag,belted,f,18,2000,1998.0,deploy,pass
14235.0,alive,none,belted,m,32,2000,1993.0,unavail,driver
14236.0,alive,none,belted,f,31,2000,1993.0,unavail,pass
14237.0,alive,airbag,none,m,35,2000,1993.0,deploy,driver
14238.0,alive,none,none,f,16,2000,1993.0,unavail,pass
14239.0,alive,airbag,belted,m,44,2000,1998.0,nodeploy,driver
14240.0,alive,none,belted,f,50,2000,1972.0,unavail,driver
14241.0,alive,airbag,belted,m,34,2000,1992.0,deploy,driver
14242.0,dead,none,belted,m,40,2000,1992.0,unavail,pass
14243.0,alive,airbag,none,m,39,2000,1998.0,deploy,driver
14244.0,alive,none,none,m,66,2000,1989.0,unavail,driver
14245.0,alive,none,belted,f,66,2000,1989.0,unavail,pass
14246.0,alive,airbag,belted,f,25,2000,1996.0,deploy,driver
14247.0,alive,airbag,belted,m,48,2000,1997.0,deploy,driver
14248.0,alive,airbag,belted,f,45,2000,1998.0,deploy,driver
14249.0,alive,none,belted,m,28,2000,1985.0,unavail,driver
14250.0,alive,none,belted,m,30,2000,1989.0,unavail,driver
14251.0,dead,none,none,f,26,2000,1989.0,unavail,pass
14252.0,alive,airbag,belted,m,81,2000,1994.0,deploy,driver
14253.0,dead,none,belted,f,76,2000,1994.0,unavail,pass
14254.0,alive,airbag,none,m,45,2000,1997.0,deploy,driver
14255.0,alive,none,none,m,81,2000,1987.0,unavail,driver
14256.0,alive,airbag,belted,m,22,2000,1994.0,deploy,driver
14257.0,alive,none,belted,m,47,2000,1994.0,unavail,driver
14258.0,dead,airbag,belted,m,21,2000,1993.0,deploy,driver
14259.0,alive,none,none,m,53,2000,1990.0,unavail,driver
14260.0,alive,none,belted,m,17,2000,1989.0,unavail,driver
14261.0,alive,airbag,belted,m,32,2000,1999.0,deploy,driver
14262.0,alive,airbag,belted,f,78,2000,1999.0,nodeploy,driver
14263.0,alive,airbag,belted,m,74,2000,1999.0,nodeploy,pass
14264.0,alive,airbag,belted,f,23,2000,1998.0,nodeploy,driver
14265.0,alive,airbag,belted,f,29,2000,1998.0,nodeploy,pass
14266.0,alive,none,belted,m,19,2000,1992.0,unavail,driver
14267.0,alive,airbag,belted,m,49,2000,1994.0,deploy,driver
14268.0,alive,airbag,belted,f,25,2000,1995.0,nodeploy,driver
14269.0,alive,airbag,belted,f,84,2000,1999.0,deploy,driver
14270.0,alive,none,belted,m,75,2000,1991.0,unavail,driver
14271.0,alive,none,belted,f,73,2000,1991.0,unavail,pass
14272.0,alive,airbag,belted,f,72,2000,1993.0,deploy,driver
14273.0,alive,airbag,belted,m,18,2000,1998.0,nodeploy,driver
14274.0,alive,airbag,belted,m,34,2000,2000.0,nodeploy,driver
14275.0,alive,airbag,belted,f,30,2000,2000.0,nodeploy,pass
14276.0,alive,airbag,none,m,41,2000,1994.0,nodeploy,driver
14277.0,alive,none,belted,m,51,2000,1987.0,unavail,driver
14278.0,alive,airbag,none,f,32,2000,1998.0,deploy,driver
14279.0,alive,airbag,belted,f,39,2000,1997.0,deploy,driver
14280.0,alive,none,belted,f,17,2000,1984.0,unavail,driver
14281.0,alive,none,belted,m,49,2000,1993.0,unavail,driver
14282.0,alive,none,belted,m,29,2000,1976.0,unavail,driver
14283.0,alive,none,belted,m,25,2000,1976.0,unavail,pass
14284.0,alive,none,belted,f,60,2000,1991.0,unavail,driver
14285.0,dead,airbag,belted,m,62,2000,2000.0,deploy,driver
14286.0,alive,none,belted,f,16,2000,1990.0,unavail,driver
14287.0,alive,airbag,belted,m,50,2000,1999.0,nodeploy,driver
14288.0,alive,none,belted,m,51,2000,1986.0,unavail,driver
14289.0,alive,airbag,belted,m,64,2000,1994.0,deploy,driver
14290.0,alive,none,belted,m,35,2000,1986.0,unavail,driver
14291.0,alive,airbag,belted,f,26,2000,1997.0,deploy,driver
14292.0,alive,airbag,belted,m,52,2000,1998.0,deploy,driver
14293.0,alive,airbag,belted,m,60,2000,1996.0,nodeploy,driver
14294.0,alive,airbag,belted,m,67,2000,1999.0,deploy,driver
14295.0,dead,none,none,m,40,2000,1984.0,unavail,driver
14296.0,alive,none,belted,f,48,2000,1993.0,unavail,driver
14297.0,alive,none,none,f,57,2000,1993.0,unavail,pass
14298.0,alive,none,belted,f,17,2000,1992.0,unavail,driver
14299.0,alive,none,none,f,17,2000,1992.0,unavail,pass
14300.0,alive,none,belted,m,67,2000,1991.0,unavail,driver
14301.0,alive,none,none,f,48,2000,1991.0,unavail,pass
14302.0,alive,none,belted,m,36,2000,1989.0,unavail,driver
14303.0,alive,none,none,f,25,2000,1988.0,unavail,driver
14304.0,dead,airbag,belted,m,71,2000,1997.0,deploy,driver
14305.0,alive,airbag,belted,m,20,2000,2000.0,deploy,driver
14306.0,alive,airbag,belted,m,16,2000,2000.0,deploy,pass
14307.0,alive,none,belted,m,42,2000,1991.0,unavail,driver
14308.0,alive,airbag,belted,m,30,2000,2000.0,deploy,driver
14309.0,alive,airbag,belted,f,66,2000,1993.0,deploy,driver
14310.0,alive,none,belted,m,41,2000,1993.0,unavail,pass
14311.0,alive,none,belted,f,80,2000,1992.0,unavail,driver
14312.0,alive,airbag,none,m,37,2000,2000.0,nodeploy,driver
14313.0,alive,airbag,none,f,43,2000,2000.0,nodeploy,pass
14314.0,alive,airbag,belted,f,48,2000,1995.0,deploy,driver
14315.0,alive,none,belted,f,31,2000,1985.0,unavail,driver
14316.0,alive,airbag,belted,f,27,2000,1998.0,deploy,driver
14317.0,alive,airbag,belted,m,29,2000,1998.0,deploy,pass
14318.0,alive,airbag,belted,f,33,2000,1999.0,deploy,driver
14319.0,alive,airbag,belted,m,33,2000,1997.0,nodeploy,driver
14320.0,alive,airbag,belted,m,32,2000,1999.0,deploy,driver
14321.0,alive,airbag,belted,f,43,2000,1999.0,nodeploy,driver
14322.0,alive,none,belted,f,21,2000,1991.0,unavail,driver
14323.0,alive,none,belted,f,23,2000,1990.0,unavail,driver
14324.0,alive,none,belted,f,47,2000,1990.0,unavail,pass
14325.0,alive,airbag,belted,m,30,2000,2000.0,deploy,driver
14326.0,alive,airbag,belted,m,36,2000,1996.0,deploy,driver
14327.0,alive,none,belted,m,25,2000,1984.0,unavail,driver
14328.0,alive,none,belted,m,23,2000,1984.0,unavail,pass
14329.0,alive,airbag,none,f,54,2000,1994.0,nodeploy,driver
14330.0,alive,none,belted,m,43,2000,1991.0,unavail,driver
14331.0,alive,none,belted,m,44,2000,1991.0,unavail,pass
14332.0,alive,airbag,belted,m,23,2000,2000.0,deploy,driver
14333.0,alive,airbag,belted,m,63,2000,2001.0,deploy,driver
14334.0,alive,airbag,belted,f,38,2000,2001.0,deploy,pass
14335.0,alive,none,none,f,31,2000,1989.0,unavail,driver
14336.0,alive,airbag,belted,f,32,2000,2000.0,deploy,driver
14337.0,alive,none,none,m,33,2000,1985.0,unavail,driver
14338.0,alive,airbag,belted,m,18,2000,1999.0,deploy,driver
14339.0,alive,none,belted,m,64,2000,1989.0,unavail,driver
14340.0,alive,airbag,none,f,49,2000,1999.0,nodeploy,driver
14341.0,alive,airbag,belted,m,47,2000,1998.0,nodeploy,driver
14342.0,alive,airbag,belted,m,37,2000,1999.0,deploy,driver
14343.0,alive,none,belted,f,57,2000,1993.0,unavail,driver
14344.0,alive,airbag,belted,f,73,2000,2000.0,nodeploy,driver
14345.0,alive,none,belted,m,38,2000,1991.0,unavail,driver
14346.0,alive,airbag,belted,m,16,2000,1995.0,deploy,driver
14347.0,alive,none,belted,f,17,2000,1995.0,unavail,pass
14348.0,dead,none,none,f,42,2000,1988.0,unavail,driver
14349.0,alive,none,none,m,44,2000,1988.0,unavail,pass
14350.0,alive,airbag,belted,f,42,2000,2000.0,nodeploy,driver
14351.0,alive,airbag,belted,m,38,2000,2000.0,deploy,driver
14352.0,alive,airbag,belted,f,50,2000,1999.0,deploy,driver
14353.0,alive,airbag,belted,f,52,2000,1998.0,deploy,driver
14354.0,alive,airbag,none,m,31,2000,2000.0,deploy,driver
14355.0,alive,none,none,f,18,2000,2000.0,unavail,pass
14356.0,alive,airbag,belted,m,18,2000,2000.0,deploy,driver
14357.0,alive,none,belted,m,43,2000,1989.0,unavail,driver
14358.0,alive,none,none,m,27,2000,1989.0,unavail,pass
14359.0,alive,none,belted,f,66,2000,1996.0,unavail,driver
14360.0,alive,none,belted,m,73,2000,1989.0,unavail,driver
14361.0,alive,none,belted,m,34,2000,1993.0,unavail,driver
14362.0,alive,none,belted,f,26,2000,1988.0,unavail,driver
14363.0,alive,none,belted,f,31,2000,1983.0,unavail,driver
14364.0,alive,airbag,belted,f,46,2000,2000.0,nodeploy,driver
14365.0,alive,airbag,belted,f,73,2000,1996.0,deploy,driver
14366.0,alive,airbag,belted,f,33,2000,1996.0,nodeploy,driver
14367.0,alive,airbag,belted,m,51,2000,1996.0,deploy,driver
14368.0,alive,airbag,belted,f,34,2000,1992.0,deploy,driver
14369.0,alive,none,belted,f,33,2000,1986.0,unavail,driver
14370.0,alive,none,belted,m,31,2000,1987.0,unavail,driver
14371.0,alive,none,belted,f,22,2000,1987.0,unavail,pass
14372.0,alive,airbag,none,m,25,2000,1990.0,deploy,driver
14373.0,alive,none,none,f,32,2000,1990.0,unavail,pass
14374.0,alive,airbag,belted,f,32,2000,2001.0,nodeploy,driver
14375.0,alive,none,belted,f,19,2000,1992.0,unavail,driver
14376.0,alive,none,belted,m,19,2000,1993.0,unavail,driver
14377.0,alive,airbag,belted,f,52,2000,2000.0,nodeploy,driver
14378.0,alive,none,belted,f,42,2000,1988.0,unavail,driver
14379.0,alive,none,belted,f,18,2000,1991.0,unavail,driver
14380.0,dead,none,none,m,41,2000,1990.0,unavail,pass
14381.0,alive,none,belted,m,25,2000,1994.0,unavail,driver
14382.0,alive,airbag,belted,m,40,2000,1998.0,deploy,driver
14383.0,alive,airbag,belted,f,32,2000,1998.0,deploy,pass
14384.0,alive,none,none,m,64,2000,1988.0,unavail,driver
14385.0,alive,none,none,f,21,2000,1991.0,unavail,driver
14386.0,alive,none,none,m,33,2000,1986.0,unavail,driver
14387.0,alive,airbag,belted,m,24,2000,1995.0,nodeploy,driver
14388.0,alive,airbag,belted,f,29,2000,1995.0,nodeploy,pass
14389.0,alive,airbag,belted,f,50,2000,1993.0,nodeploy,driver
14390.0,alive,none,belted,m,25,2000,1990.0,unavail,driver
14391.0,alive,airbag,belted,f,46,2000,1999.0,deploy,driver
14392.0,alive,none,belted,f,19,2000,1991.0,unavail,driver
14393.0,alive,none,belted,f,41,2000,1991.0,unavail,pass
14394.0,alive,airbag,belted,m,23,2000,1996.0,deploy,driver
14395.0,alive,airbag,belted,f,37,2000,2000.0,deploy,driver
14396.0,alive,none,belted,m,60,2000,1993.0,unavail,driver
14397.0,alive,airbag,belted,m,20,2000,1996.0,nodeploy,driver
14398.0,alive,none,none,f,44,2000,1990.0,unavail,driver
14399.0,alive,airbag,belted,f,36,2000,1997.0,deploy,driver
14400.0,alive,none,belted,m,41,2000,1987.0,unavail,driver
14401.0,dead,none,belted,m,19,2000,1993.0,unavail,driver
14402.0,dead,none,belted,f,23,2000,1993.0,unavail,pass
14403.0,alive,none,belted,m,58,2000,1989.0,unavail,driver
14404.0,alive,none,belted,f,28,2000,1986.0,unavail,driver
14405.0,alive,airbag,belted,f,53,2000,2000.0,deploy,driver
14406.0,alive,none,belted,m,18,2000,1976.0,unavail,driver
14407.0,alive,none,none,f,18,2000,1976.0,unavail,pass
14408.0,alive,airbag,belted,m,80,2000,2000.0,nodeploy,driver
14409.0,alive,airbag,belted,m,42,2000,2000.0,nodeploy,pass
14410.0,alive,airbag,belted,m,25,2000,2000.0,nodeploy,driver
14411.0,alive,none,belted,m,47,2000,1988.0,unavail,driver
14412.0,alive,none,belted,f,19,2000,1988.0,unavail,pass
14413.0,alive,airbag,belted,f,16,2000,1995.0,deploy,driver
14414.0,alive,airbag,belted,m,66,2000,1994.0,deploy,driver
14415.0,alive,none,belted,m,49,2000,1989.0,unavail,driver
14416.0,alive,none,belted,f,17,2000,1992.0,unavail,driver
14417.0,alive,airbag,belted,f,51,2000,2000.0,nodeploy,driver
14418.0,alive,airbag,belted,f,68,2000,1999.0,nodeploy,driver
14419.0,alive,none,belted,m,19,2000,1993.0,unavail,driver
14420.0,alive,none,belted,m,68,2000,1989.0,unavail,driver
14421.0,dead,none,belted,f,66,2000,1989.0,unavail,pass
14422.0,alive,none,belted,m,20,2000,1984.0,unavail,driver
14423.0,alive,airbag,belted,m,32,2000,1998.0,deploy,driver
14424.0,alive,airbag,belted,m,43,2000,1995.0,deploy,driver
14425.0,alive,none,belted,f,33,2000,1987.0,unavail,driver
14426.0,alive,airbag,belted,f,46,2000,2000.0,nodeploy,driver
14427.0,alive,airbag,none,f,18,2000,1992.0,deploy,driver
14428.0,alive,none,none,f,18,2000,1992.0,unavail,pass
14429.0,alive,airbag,belted,f,31,2000,1994.0,deploy,driver
14430.0,alive,airbag,belted,m,84,2000,1994.0,nodeploy,driver
14431.0,alive,airbag,belted,f,81,2000,1994.0,nodeploy,pass
14432.0,alive,none,belted,f,35,2000,1991.0,unavail,driver
14433.0,alive,none,belted,m,35,2000,1991.0,unavail,pass
14434.0,alive,none,none,f,38,2000,1986.0,unavail,driver
14435.0,alive,none,none,m,57,2000,1987.0,unavail,driver
14436.0,alive,airbag,none,f,21,2000,1994.0,deploy,driver
14437.0,alive,none,belted,f,78,2000,1993.0,unavail,driver
14438.0,alive,none,belted,f,49,2000,1993.0,unavail,pass
14439.0,alive,none,none,f,18,2000,1986.0,unavail,driver
14440.0,alive,none,none,f,41,2000,1986.0,unavail,pass
14441.0,alive,airbag,none,m,78,2000,1992.0,nodeploy,driver
14442.0,alive,airbag,belted,m,18,2000,1994.0,deploy,driver
14443.0,alive,none,belted,f,18,2000,1990.0,unavail,driver
14444.0,alive,none,none,m,30,2000,1990.0,unavail,driver
14445.0,alive,airbag,belted,f,27,2000,1998.0,deploy,driver
14446.0,alive,airbag,belted,m,65,2000,1994.0,nodeploy,driver
14447.0,alive,airbag,belted,f,30,2000,1999.0,deploy,driver
14448.0,alive,none,belted,m,39,2000,1990.0,unavail,driver
14449.0,alive,none,none,f,31,2000,1983.0,unavail,driver
14450.0,alive,none,none,m,35,2000,1983.0,unavail,pass
14451.0,alive,airbag,belted,m,47,2000,1998.0,deploy,driver
14452.0,alive,airbag,belted,f,26,2000,1994.0,deploy,driver
14453.0,alive,none,belted,f,20,2000,1989.0,unavail,driver
14454.0,alive,none,belted,f,20,2000,1989.0,unavail,pass
14455.0,alive,none,none,m,42,2000,1991.0,unavail,driver
14456.0,alive,none,belted,f,42,2000,1989.0,unavail,driver
14457.0,alive,none,belted,f,34,2000,1991.0,unavail,driver
14458.0,alive,none,belted,f,28,2000,1990.0,unavail,driver
14459.0,alive,none,belted,m,29,2000,1989.0,unavail,driver
14460.0,alive,none,belted,m,18,2000,1989.0,unavail,pass
14461.0,alive,none,belted,f,17,2000,1988.0,unavail,driver
14462.0,alive,none,belted,m,49,2000,1982.0,unavail,driver
14463.0,alive,airbag,belted,m,34,2000,1995.0,deploy,driver
14464.0,alive,none,belted,f,25,2000,1991.0,unavail,driver
14465.0,alive,airbag,belted,f,30,2000,1994.0,deploy,driver
14466.0,alive,none,belted,f,28,2000,1985.0,unavail,driver
14467.0,alive,none,none,f,59,2000,1989.0,unavail,driver
14468.0,alive,none,none,m,48,2000,1989.0,unavail,pass
14469.0,alive,airbag,belted,f,49,2000,1995.0,deploy,driver
14470.0,alive,airbag,belted,f,52,2000,1996.0,nodeploy,driver
14471.0,alive,airbag,belted,f,33,2000,1996.0,nodeploy,driver
14472.0,alive,none,none,f,35,2000,1988.0,unavail,driver
14473.0,alive,airbag,none,f,18,2000,1998.0,nodeploy,driver
14474.0,alive,airbag,belted,m,45,2000,1998.0,nodeploy,pass
14475.0,alive,none,belted,f,22,2000,1991.0,unavail,driver
14476.0,alive,none,belted,f,58,2000,1991.0,unavail,pass
14477.0,alive,none,belted,f,17,2000,1988.0,unavail,driver
14478.0,alive,none,none,m,30,2000,1988.0,unavail,driver
14479.0,alive,none,belted,m,17,2000,1986.0,unavail,driver
14480.0,alive,none,belted,m,32,2000,1990.0,unavail,driver
14481.0,alive,airbag,belted,m,21,2000,1994.0,deploy,driver
14482.0,alive,none,belted,m,81,2000,1989.0,unavail,driver
14483.0,alive,none,belted,m,27,2000,1994.0,unavail,driver
14484.0,alive,airbag,belted,f,54,2000,1998.0,nodeploy,driver
14485.0,alive,none,belted,f,21,2000,1976.0,unavail,driver
14486.0,alive,airbag,belted,m,47,2000,1996.0,deploy,driver
14487.0,alive,airbag,belted,m,16,2000,1996.0,deploy,pass
14488.0,alive,airbag,belted,m,36,2000,1991.0,deploy,driver
14489.0,alive,none,belted,f,16,2000,1991.0,unavail,driver
14490.0,alive,airbag,belted,m,20,2000,1995.0,nodeploy,driver
14491.0,alive,airbag,belted,m,42,2000,1992.0,deploy,driver
14492.0,alive,airbag,belted,m,37,2000,1996.0,deploy,driver
14493.0,alive,none,belted,m,56,2000,1993.0,unavail,driver
14494.0,alive,none,belted,f,20,2000,1993.0,unavail,driver
14495.0,alive,none,belted,m,23,2000,1987.0,unavail,driver
14496.0,alive,none,belted,f,17,2000,1987.0,unavail,pass
14497.0,alive,none,belted,m,35,2000,1988.0,unavail,driver
14498.0,alive,airbag,none,m,22,2000,1996.0,deploy,driver
14499.0,alive,airbag,belted,m,39,2000,1990.0,nodeploy,driver
14500.0,alive,airbag,belted,m,64,2000,1999.0,nodeploy,driver
14501.0,alive,airbag,belted,f,41,2000,1999.0,nodeploy,pass
14502.0,alive,airbag,belted,m,75,2000,1995.0,deploy,driver
14503.0,alive,none,belted,f,73,2000,1995.0,unavail,pass
14504.0,alive,none,belted,m,17,2000,1987.0,unavail,driver
14505.0,alive,none,belted,m,16,2000,1987.0,unavail,pass
14506.0,alive,none,none,m,20,2000,1993.0,unavail,driver
14507.0,alive,airbag,belted,f,37,2000,1997.0,deploy,driver
14508.0,alive,airbag,belted,f,33,2000,1994.0,deploy,driver
14509.0,alive,airbag,belted,m,59,2000,1996.0,nodeploy,driver
